camera,camera_type,exposure_s,iso_gain,bortle_class,filter,sky_temp_c,sensor_temp_c,read_noise_e,dark_current_e_s,signal_e,total_noise_e,snr_single_sub,target_snr,recommended_subs,scenario_date
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,0,0.7,5.0,0.0349,273.4,8.72,31.4,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,0,3.7,5.0,0.0392,325.7,8.73,37.3,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,5,8.2,5.0,0.0455,311.9,8.74,35.7,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,5,9.3,5.0,0.0471,272.4,8.74,31.2,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,5,7.2,5.0,0.0441,277.5,8.74,31.8,100,9,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,5,7.9,5.0,0.0451,314.7,8.74,36.0,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,10,13.1,5.0,0.0523,321.1,8.75,36.7,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,10,12.4,5.0,0.0514,314.1,8.75,35.9,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,10,12.1,5.0,0.051,286.2,8.75,32.7,100,9,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,10,13.8,5.0,0.0533,328.8,8.75,37.6,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,15,16.6,5.0,0.0573,273.3,8.76,31.2,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,15,17.0,5.0,0.0577,272.5,8.76,31.1,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,15,17.9,5.0,0.059,312.6,8.76,35.7,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Enhance,15,18.9,5.0,0.0605,275.5,8.76,31.4,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,0,2.5,5.0,0.0375,328.8,8.72,37.7,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,0,2.3,5.0,0.0373,317.0,8.72,36.3,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,0,2.8,5.0,0.0379,304.3,8.73,34.9,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,0,3.4,5.0,0.0387,326.8,8.73,37.4,100,7,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,5,7.7,5.0,0.0447,304.7,8.74,34.9,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,5,9.1,5.0,0.0467,309.0,8.74,35.3,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,5,9.1,5.0,0.0468,278.9,8.74,31.9,100,9,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,5,7.9,5.0,0.045,294.2,8.74,33.7,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,10,15.0,5.0,0.0549,277.2,8.75,31.7,100,9,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,10,13.1,5.0,0.0523,286.7,8.75,32.8,100,9,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,10,14.1,5.0,0.0537,295.7,8.75,33.8,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,10,13.3,5.0,0.0527,308.1,8.75,35.2,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,15,18.3,5.0,0.0596,294.5,8.76,33.6,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,15,16.4,5.0,0.057,305.3,8.76,34.9,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,15,16.9,5.0,0.0576,272.2,8.76,31.1,100,10,2025-12-11
Nikon D7500,DSLR,30,1600,3,Optolong L-Quad Enhance,15,17.7,5.0,0.0588,298.4,8.76,34.1,100,8,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,0,4.1,5.0,0.0397,233.3,11.23,20.8,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,0,3.3,5.0,0.0387,239.3,11.23,21.3,100,22,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,0,2.7,5.0,0.0378,237.0,11.23,21.1,100,22,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,0,3.6,5.0,0.0391,243.2,11.23,21.7,100,21,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,5,9.1,5.0,0.0467,226.8,11.24,20.2,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,5,8.0,5.0,0.0452,223.6,11.24,19.9,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,5,8.2,5.0,0.0455,240.9,11.24,21.4,100,21,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,5,8.1,5.0,0.0453,249.4,11.24,22.2,100,20,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,10,12.9,5.0,0.0521,230.9,11.25,20.5,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,10,12.2,5.0,0.0511,221.5,11.25,19.7,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,10,12.1,5.0,0.051,229.7,11.25,20.4,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,10,13.6,5.0,0.0531,210.3,11.25,18.7,100,28,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,15,19.1,5.0,0.0607,209.6,11.26,18.6,100,28,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,15,17.7,5.0,0.0588,222.4,11.26,19.8,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,15,17.7,5.0,0.0588,221.4,11.26,19.7,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,4,None,15,16.2,5.0,0.0566,207.7,11.26,18.5,100,29,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,0,1.0,5.0,0.0354,295.7,11.23,26.3,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,0,4.4,5.0,0.0401,256.9,11.23,22.9,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,0,2.3,5.0,0.0372,255.0,11.23,22.7,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,0,0.0,5.0,0.034,301.3,11.23,26.8,100,13,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,5,10.4,5.0,0.0486,291.0,11.25,25.9,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,5,7.4,5.0,0.0444,286.4,11.24,25.5,100,15,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,5,6.4,5.0,0.043,269.8,11.24,24.0,100,17,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,5,8.1,5.0,0.0453,249.0,11.24,22.2,100,20,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,10,13.8,5.0,0.0533,277.4,11.25,24.7,100,16,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,10,13.7,5.0,0.0531,257.6,11.25,22.9,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,10,13.9,5.0,0.0535,303.0,11.25,26.9,100,13,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,10,12.0,5.0,0.0508,294.7,11.25,26.2,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,15,19.3,5.0,0.0611,256.2,11.26,22.8,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,15,19.4,5.0,0.0612,270.1,11.26,24.0,100,17,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,15,19.5,5.0,0.0612,290.1,11.26,25.8,100,15,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Enhance,15,18.3,5.0,0.0596,274.3,11.26,24.4,100,16,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,0,2.6,5.0,0.0377,258.4,11.23,23.0,100,18,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,0,2.6,5.0,0.0376,250.9,11.23,22.3,100,20,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,0,1.4,5.0,0.036,264.5,11.23,23.6,100,18,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,0,2.5,5.0,0.0374,280.8,11.23,25.0,100,15,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,5,5.6,5.0,0.0418,253.0,11.24,22.5,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,5,6.3,5.0,0.0428,295.0,11.24,26.2,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,5,8.2,5.0,0.0455,284.2,11.24,25.3,100,15,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,5,7.7,5.0,0.0448,290.5,11.24,25.8,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,10,13.2,5.0,0.0525,268.6,11.25,23.9,100,17,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,10,13.7,5.0,0.0532,267.1,11.25,23.7,100,17,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,10,13.4,5.0,0.0527,275.0,11.25,24.4,100,16,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,10,13.3,5.0,0.0526,295.4,11.25,26.3,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,15,17.9,5.0,0.0591,298.6,11.26,26.5,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,15,17.2,5.0,0.0581,295.3,11.26,26.2,100,14,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,15,16.8,5.0,0.0575,275.9,11.26,24.5,100,16,2025-12-11
Nikon D7500,DSLR,30,1600,4,Optolong L-Quad Enhance,15,17.5,5.0,0.0585,254.2,11.26,22.6,100,19,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,0,2.9,5.0,0.0381,227.5,13.27,17.1,100,34,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,0,3.1,5.0,0.0383,196.5,13.27,14.8,100,45,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,0,3.9,5.0,0.0395,197.0,13.27,14.8,100,45,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,0,2.8,5.0,0.038,228.0,13.27,17.2,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,5,8.5,5.0,0.046,201.9,13.28,15.2,100,43,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,5,6.6,5.0,0.0432,189.3,13.28,14.3,100,49,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,5,8.3,5.0,0.0456,218.5,13.28,16.5,100,36,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,5,8.2,5.0,0.0455,230.2,13.28,17.3,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,10,14.3,5.0,0.0541,209.1,13.29,15.7,100,40,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,10,12.7,5.0,0.0518,226.9,13.29,17.1,100,34,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,10,10.6,5.0,0.0488,229.5,13.28,17.3,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,10,12.7,5.0,0.0518,225.4,13.29,17.0,100,34,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,15,18.7,5.0,0.0602,219.8,13.3,16.5,100,36,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,15,16.8,5.0,0.0576,212.2,13.29,16.0,100,39,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,15,18.2,5.0,0.0595,229.7,13.3,17.3,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,None,15,16.8,5.0,0.0575,201.1,13.29,15.1,100,43,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,0,4.8,5.0,0.0407,264.6,13.27,19.9,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,0,2.6,5.0,0.0376,233.0,13.27,17.6,100,32,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,0,1.7,5.0,0.0364,266.0,13.27,20.0,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,0,2.5,5.0,0.0375,276.5,13.27,20.8,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,5,8.2,5.0,0.0455,276.1,13.28,20.8,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,5,8.5,5.0,0.0459,266.8,13.28,20.1,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,5,9.3,5.0,0.047,254.8,13.28,19.2,100,27,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,5,7.4,5.0,0.0443,273.4,13.28,20.6,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,10,13.8,5.0,0.0533,228.7,13.29,17.2,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,10,11.3,5.0,0.0498,229.3,13.29,17.3,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,10,12.0,5.0,0.0508,260.8,13.29,19.6,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,10,11.6,5.0,0.0502,265.8,13.29,20.0,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,15,17.2,5.0,0.0581,264.1,13.29,19.9,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,15,18.7,5.0,0.0602,229.3,13.3,17.2,100,33,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,15,17.4,5.0,0.0583,258.1,13.29,19.4,100,26,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Enhance,15,17.6,5.0,0.0586,227.0,13.3,17.1,100,34,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,0,3.3,5.0,0.0386,260.9,13.27,19.7,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,0,3.5,5.0,0.0389,247.0,13.27,18.6,100,28,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,0,2.6,5.0,0.0376,260.6,13.27,19.6,100,25,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,0,2.0,5.0,0.0367,269.8,13.27,20.3,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,5,9.6,5.0,0.0475,269.8,13.28,20.3,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,5,7.6,5.0,0.0446,256.6,13.28,19.3,100,26,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,5,7.7,5.0,0.0448,240.7,13.28,18.1,100,30,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,5,7.8,5.0,0.0449,236.3,13.28,17.8,100,31,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,10,13.6,5.0,0.053,244.0,13.29,18.4,100,29,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,10,11.5,5.0,0.0501,267.5,13.29,20.1,100,24,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,10,15.1,5.0,0.0551,241.7,13.29,18.2,100,30,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,10,12.7,5.0,0.0517,233.7,13.29,17.6,100,32,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,15,18.6,5.0,0.0601,277.1,13.3,20.8,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,15,16.7,5.0,0.0574,256.8,13.29,19.3,100,26,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,15,18.2,5.0,0.0594,272.9,13.3,20.5,100,23,2025-12-11
Nikon D7500,DSLR,30,1600,5,Optolong L-Quad Enhance,15,19.8,5.0,0.0618,233.6,13.3,17.6,100,32,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,0,4.7,5.0,0.0405,173.6,15.04,11.5,100,75,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,0,3.6,5.0,0.039,171.7,15.04,11.4,100,76,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,0,2.1,5.0,0.037,195.1,15.04,13.0,100,59,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,0,4.2,5.0,0.0399,187.0,15.04,12.4,100,64,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,5,6.3,5.0,0.0428,199.6,15.04,13.3,100,56,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,5,7.1,5.0,0.0439,181.8,15.04,12.1,100,68,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,5,7.9,5.0,0.0451,179.9,15.05,12.0,100,69,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,5,6.4,5.0,0.0429,205.5,15.04,13.7,100,53,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,10,12.5,5.0,0.0515,199.2,15.05,13.2,100,57,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,10,13.8,5.0,0.0533,195.8,15.05,13.0,100,59,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,10,12.3,5.0,0.0512,180.2,15.05,12.0,100,69,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,10,13.8,5.0,0.0534,176.9,15.05,11.8,100,72,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,15,20.4,5.0,0.0625,192.3,15.06,12.8,100,61,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,15,18.4,5.0,0.0597,200.8,15.06,13.3,100,56,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,15,18.8,5.0,0.0603,189.1,15.06,12.6,100,63,2025-12-11
Nikon D7500,DSLR,30,1600,6,None,15,19.3,5.0,0.061,196.6,15.06,13.1,100,58,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,0,2.6,5.0,0.0376,213.6,15.04,14.2,100,49,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,0,3.8,5.0,0.0393,209.8,15.04,14.0,100,51,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,0,2.5,5.0,0.0376,248.8,15.04,16.5,100,36,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,0,3.3,5.0,0.0386,224.9,15.04,15.0,100,44,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,5,9.0,5.0,0.0465,249.0,15.05,16.5,100,36,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,5,7.2,5.0,0.044,207.1,15.04,13.8,100,52,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,5,5.7,5.0,0.042,208.2,15.04,13.8,100,52,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,5,7.1,5.0,0.0439,228.7,15.04,15.2,100,43,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,10,14.1,5.0,0.0538,207.5,15.05,13.8,100,52,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,10,12.0,5.0,0.0508,222.7,15.05,14.8,100,45,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,10,14.0,5.0,0.0537,237.0,15.05,15.7,100,40,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,10,12.1,5.0,0.0509,219.0,15.05,14.5,100,47,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,15,17.8,5.0,0.0589,224.2,15.06,14.9,100,45,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,15,18.0,5.0,0.0592,210.3,15.06,14.0,100,51,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,15,17.0,5.0,0.0578,205.3,15.06,13.6,100,53,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Enhance,15,17.8,5.0,0.0589,227.5,15.06,15.1,100,43,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,0,1.4,5.0,0.036,224.9,15.04,15.0,100,44,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,0,2.6,5.0,0.0377,243.6,15.04,16.2,100,38,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,0,2.9,5.0,0.0381,219.9,15.04,14.6,100,46,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,0,0.7,5.0,0.035,227.1,15.03,15.1,100,43,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,5,7.1,5.0,0.0439,215.6,15.04,14.3,100,48,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,5,8.3,5.0,0.0456,247.6,15.05,16.5,100,36,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,5,6.9,5.0,0.0436,226.2,15.04,15.0,100,44,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,5,8.4,5.0,0.0458,212.1,15.05,14.1,100,50,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,10,13.5,5.0,0.053,211.5,15.05,14.1,100,50,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,10,13.3,5.0,0.0526,205.6,15.05,13.7,100,53,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,10,13.8,5.0,0.0533,206.6,15.05,13.7,100,53,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,10,11.4,5.0,0.0499,233.5,15.05,15.5,100,41,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,15,19.0,5.0,0.0606,231.2,15.06,15.3,100,42,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,15,17.0,5.0,0.0578,243.9,15.06,16.2,100,38,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,15,18.1,5.0,0.0593,244.1,15.06,16.2,100,38,2025-12-11
Nikon D7500,DSLR,30,1600,6,Optolong L-Quad Enhance,15,19.8,5.0,0.0617,212.6,15.06,14.1,100,50,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,0,2.6,5.0,0.0377,267.8,8.73,30.7,100,10,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,0,3.0,5.0,0.0382,270.9,8.73,31.0,100,10,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,0,2.0,5.0,0.0368,255.2,8.72,29.3,100,11,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,0,4.8,5.0,0.0407,243.1,8.73,27.8,100,12,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,5,7.1,5.0,0.0439,240.9,8.74,27.6,100,13,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,5,8.6,5.0,0.0461,255.0,8.74,29.2,100,11,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,5,9.2,5.0,0.0469,245.7,8.74,28.1,100,12,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,5,8.7,5.0,0.0462,228.9,8.74,26.2,100,14,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,10,13.3,5.0,0.0527,242.3,8.75,27.7,100,13,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,10,13.1,5.0,0.0523,233.3,8.75,26.7,100,14,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,10,11.7,5.0,0.0504,260.4,8.75,29.8,100,11,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,10,14.7,5.0,0.0546,240.9,8.75,27.5,100,13,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,15,18.3,5.0,0.0596,254.7,8.76,29.1,100,11,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,15,18.0,5.0,0.0592,232.2,8.76,26.5,100,14,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,15,16.9,5.0,0.0577,233.6,8.76,26.7,100,14,2025-12-11
Nikon D7500,DSLR,30,3200,3,None,15,18.1,5.0,0.0593,274.6,8.76,31.3,100,10,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,0,2.9,5.0,0.0381,271.0,8.73,31.1,100,10,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,0,4.8,5.0,0.0407,305.1,8.73,34.9,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,0,3.0,5.0,0.0382,323.8,8.73,37.1,100,7,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,0,3.0,5.0,0.0383,302.2,8.73,34.6,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,5,6.9,5.0,0.0437,286.4,8.74,32.8,100,9,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,5,7.3,5.0,0.0442,305.7,8.74,35.0,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,5,8.5,5.0,0.0459,309.8,8.74,35.5,100,7,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,5,6.2,5.0,0.0427,271.1,8.73,31.0,100,10,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,10,14.0,5.0,0.0536,283.9,8.75,32.4,100,9,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,10,14.0,5.0,0.0536,285.2,8.75,32.6,100,9,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,10,12.2,5.0,0.051,303.2,8.75,34.7,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,10,13.3,5.0,0.0527,310.7,8.75,35.5,100,7,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,15,19.3,5.0,0.061,304.0,8.77,34.7,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,15,17.9,5.0,0.059,329.0,8.76,37.5,100,7,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,15,17.7,5.0,0.0588,300.9,8.76,34.3,100,8,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Enhance,15,17.8,5.0,0.0589,317.8,8.76,36.3,100,7,2025-12-11
Nikon D7500,DSLR,30,3200,3,Optolong L-Quad Enhance,0,3.3,5.0,0.0386,294.5,8.73,33.7,100,8,2025-12-11
